Apparent.Timestep;Time;Sum [kWh]
4553;04/07/2016 3:53;0,0031336395559836
4554;04/07/2016 3:54;0,00282985425669399
4555;04/07/2016 3:55;0,00324164032126954
4556;04/07/2016 3:56;0,00290742423552923
4557;04/07/2016 3:57;0,00300446894529601
4558;04/07/2016 3:58;0,00287358913153857
4559;04/07/2016 3:59;0,00320128470038592
4560;04/07/2016 4:00;0,00308197650149353
4561;04/07/2016 4:01;0,00305918738937723
4562;04/07/2016 4:02;0,00319324427478634
4563;04/07/2016 4:03;0,00304046014685659
4564;04/07/2016 4:04;0,00302809827705463
4565;04/07/2016 4:05;0,00178674124093505
4566;04/07/2016 4:06;0,00191722271234333
4567;04/07/2016 4:07;0,00179361961792495
4568;04/07/2016 4:08;0,00184627353362181
4569;04/07/2016 4:09;0,00200704761192111
4570;04/07/2016 4:10;0,00191364965218856
4571;04/07/2016 4:11;0,00183637869412453
4572;04/07/2016 4:12;0,00186192760636105
4573;04/07/2016 4:13;0,00202392047237846
4574;04/07/2016 4:14;0,00193673609604271
4575;04/07/2016 4:15;0,00184885686746515
4576;04/07/2016 4:16;0,00171592459461192
4577;04/07/2016 4:17;0,0018664144748039
4578;04/07/2016 4:18;0,00203083702144087
4579;04/07/2016 4:19;0,0019389677230488
4580;04/07/2016 4:20;0,0018656422328376
4581;04/07/2016 4:21;0,00181766137647469
4582;04/07/2016 4:22;0,0019463646749941
4583;04/07/2016 4:23;0,00176195450607816
4584;04/07/2016 4:24;0,00192616468131042
4585;04/07/2016 4:25;0,00182552355974253
4586;04/07/2016 4:26;0,00187528150859046
4587;04/07/2016 4:27;0,00192453512899751
4588;04/07/2016 4:28;0,00193760109667198
4589;04/07/2016 4:29;0,00192237676281316
4590;04/07/2016 4:30;0,00189326692907886
4591;04/07/2016 4:31;0,00186440540067542
4592;04/07/2016 4:32;0,00193227474982269
4593;04/07/2016 4:33;0,00209213007636949
4594;04/07/2016 4:34;0,00195412249357871
4595;04/07/2016 4:35;0,0018930676932965
4596;04/07/2016 4:36;0,00197730365954745
4597;04/07/2016 4:37;0,00192022947306371
4598;04/07/2016 4:38;0,00326011143211957
4599;04/07/2016 4:39;0,00288373440916585
4600;04/07/2016 4:40;0,00276920784629994
4601;04/07/2016 4:41;0,00292776817596893
4602;04/07/2016 4:42;0,00306361217239008
4603;04/07/2016 4:43;0,00302104939367843
4604;04/07/2016 4:44;0,00302819214653175
4605;04/07/2016 4:45;0,00289714469490048
4606;04/07/2016 4:46;0,00291485047728824
4607;04/07/2016 4:47;0,00278184959892565
4608;04/07/2016 4:48;0,00294077550863187
4609;04/07/2016 4:49;0,00310086225329197
4610;04/07/2016 4:50;0,00297458904040554
4611;04/07/2016 4:51;0,00298128910330848
4612;04/07/2016 4:52;0,00186869140867344
4613;04/07/2016 4:53;0,00193485367951338
4614;04/07/2016 4:54;0,00189308171477315
4615;04/07/2016 4:55;0,00403962231226855
4616;04/07/2016 4:56;0,00445694160222126
4617;04/07/2016 4:57;0,00433940149191326
4618;04/07/2016 4:58;0,00399623260073705
4619;04/07/2016 4:59;0,00448555116426023
4620;04/07/2016 5:00;0,00386013974953865
4621;04/07/2016 5:01;0,00385965632828931
4622;04/07/2016 5:02;0,00419151954762609
4623;04/07/2016 5:03;0,00404526329867748
4624;04/07/2016 5:04;0,00428383702458782
4625;04/07/2016 5:05;0,00406041518846917
4626;04/07/2016 5:06;0,00393279081228291
4627;04/07/2016 5:07;0,00414286543521668
4628;04/07/2016 5:08;0,00403131040079144
4629;04/07/2016 5:09;0,00419885101750053
4630;04/07/2016 5:10;0,0036274597148751
4631;04/07/2016 5:11;0,00376143377014864
4632;04/07/2016 5:12;0,0041841331783917
4633;04/07/2016 5:13;0,00418895199251191
4634;04/07/2016 5:14;0,00382555576613514
4635;04/07/2016 5:15;0,00419376899640882
4636;04/07/2016 5:16;0,00408910011192026
4637;04/07/2016 5:17;0,00411275984304458
4638;04/07/2016 5:18;0,0037667609447001
4639;04/07/2016 5:19;0,00368339303064118
4640;04/07/2016 5:20;0,00444174527608918
4641;04/07/2016 5:21;0,00359363905871544
4642;04/07/2016 5:22;0,00405863018429115
4643;04/07/2016 5:23;0,00373745304371915
4644;04/07/2016 5:24;0,00461029052336373
4645;04/07/2016 5:25;0,00468819877684061
4646;04/07/2016 5:26;0,00549216758302402
4647;04/07/2016 5:27;0,0053320646642079
4648;04/07/2016 5:28;0,00539134223339446
4649;04/07/2016 5:29;0,00533370449501723
4650;04/07/2016 5:30;0,00506815723118116
4651;04/07/2016 5:31;0,00470656680909206
4652;04/07/2016 5:32;0,00495530776411207
4653;04/07/2016 5:33;0,00496147329184685
4654;04/07/2016 5:34;0,00525700592683784
4655;04/07/2016 5:35;0,00499078595723739
4656;04/07/2016 5:36;0,00511215745350192
4657;04/07/2016 5:37;0,00520241204721658
4658;04/07/2016 5:38;0,00479790139935966
4659;04/07/2016 5:39;0,00381936889548264
4660;04/07/2016 5:40;0,00439628548190437
4661;04/07/2016 5:41;0,00423510772395357
4662;04/07/2016 5:42;0,00372164784913877
4663;04/07/2016 5:43;0,00414521152721355
4664;04/07/2016 5:44;0,00404539151299659
4665;04/07/2016 5:45;0,00373025379169743
4666;04/07/2016 5:46;0,00398485445866082
4667;04/07/2016 5:47;0,00395005326628149
4668;04/07/2016 5:48;0,00434366654710317
4669;04/07/2016 5:49;0,00397812406528801
4670;04/07/2016 5:50;0,0036520492498749
4671;04/07/2016 5:51;0,0042121221284102
4672;04/07/2016 5:52;0,00399896394563402
4673;04/07/2016 5:53;0,00400637090771558
4674;04/07/2016 5:54;0,00398916236413998
4675;04/07/2016 5:55;0,00201678328169435
4676;04/07/2016 5:56;0,0018579080209481
4677;04/07/2016 5:57;0,00194408046053445
4678;04/07/2016 5:58;0,00182364299279643
4679;04/07/2016 5:59;0,00195107874848468
4680;04/07/2016 6:00;0,00168868514874783
4681;04/07/2016 6:01;0,00203563161358744
4682;04/07/2016 6:02;0,00175148544995826
4683;04/07/2016 6:03;0,00182446774706546
4684;04/07/2016 6:04;0,0020064002553926
4685;04/07/2016 6:05;0,00192362653712763
4686;04/07/2016 6:06;0,00196626780500384
4687;04/07/2016 6:07;0,0019247341343872
4688;04/07/2016 6:08;0,00198410070604534
4689;04/07/2016 6:09;0,0019210511280521
4690;04/07/2016 6:10;0,00191093213093969
4691;04/07/2016 6:11;0,0018770396227719
4692;04/07/2016 6:12;0,00337099148932194
4693;04/07/2016 6:13;0,0029979100866464
4694;04/07/2016 6:14;0,00295628283962627
4695;04/07/2016 6:15;0,00297096003551341
4696;04/07/2016 6:16;0,0029769999326532
4697;04/07/2016 6:17;0,00300474351797773
4698;04/07/2016 6:18;0,00296653430028064
4699;04/07/2016 6:19;0,00302480564219364
4700;04/07/2016 6:20;0,00295060362371046
4701;04/07/2016 6:21;0,00303373797871935
4702;04/07/2016 6:22;0,00290065315611322
4703;04/07/2016 6:23;0,00297278125046133
4704;04/07/2016 6:24;0,00315530708355343
4705;04/07/2016 6:25;0,00191732711369806
4706;04/07/2016 6:26;0,00189595572889101
4707;04/07/2016 6:27;0,00195998509927757
4708;04/07/2016 6:28;0,001932219329794
4709;04/07/2016 6:29;0,0018575952088785
4710;04/07/2016 6:30;0,00181345682367673
4711;04/07/2016 6:31;0,00190052382223959
4712;04/07/2016 6:32;0,00174189572264063
4713;04/07/2016 6:33;0,00198753229090824
4714;04/07/2016 6:34;0,00197991931528614
4715;04/07/2016 6:35;0,00197945551317687
4716;04/07/2016 6:36;0,00183668332301574
4717;04/07/2016 6:37;0,00203201385493803
4718;04/07/2016 6:38;0,00210441330912141
4719;04/07/2016 6:39;0,00192339812235981
4720;04/07/2016 6:40;0,00173189026290383
4721;04/07/2016 6:41;0,00189446869083484
4722;04/07/2016 6:42;0,00196743583507924
4723;04/07/2016 6:43;0,00193794673786565
4724;04/07/2016 6:44;0,00181092949764968
4725;04/07/2016 6:45;0,00174551787593515
4726;04/07/2016 6:46;0,00181899490931606
4727;04/07/2016 6:47;0,00203657333613571
4728;04/07/2016 6:48;0,001927504721532
4729;04/07/2016 6:49;0,00193361834200524
4730;04/07/2016 6:50;0,0018092075106889
4731;04/07/2016 6:51;0,00176494206425217
4732;04/07/2016 6:52;0,00196806395558549
4733;04/07/2016 6:53;0,00184802688877051
4734;04/07/2016 6:54;0,00189769265726667
4735;04/07/2016 6:55;0,0019442146981246
4736;04/07/2016 6:56;0,00209143536022878
4737;04/07/2016 6:57;0,00183231973112611
4738;04/07/2016 6:58;0,00277204503992182
4739;04/07/2016 6:59;0,00293859181008408
4740;04/07/2016 7:00;0,00323183558178493
4741;04/07/2016 7:01;0,00319575991749308
4742;04/07/2016 7:02;0,00300878095332872
4743;04/07/2016 7:03;0,00313835684622677
4744;04/07/2016 7:04;0,00313360991299096
4745;04/07/2016 7:05;0,00304862092083347
4746;04/07/2016 7:06;0,00311087056802364
4747;04/07/2016 7:07;0,00285057711965709
4748;04/07/2016 7:08;0,00309299434923714
4749;04/07/2016 7:09;0,00292001568042715
4750;04/07/2016 7:10;0,00311440511900608
4751;04/07/2016 7:11;0,00196513138189241
4752;04/07/2016 7:12;0,00196213867243643
4753;04/07/2016 7:13;0,00204246728916389
4754;04/07/2016 7:14;0,00191784118473268
4755;04/07/2016 7:15;0,00192449926740002
4756;04/07/2016 7:16;0,0020850159372322
4757;04/07/2016 7:17;0,00184692419375181
4758;04/07/2016 7:18;0,00189437387016233
4759;04/07/2016 7:19;0,00197652914861772
4760;04/07/2016 7:20;0,00199571035226591
4761;04/07/2016 7:21;0,00187679965072952
4762;04/07/2016 7:22;0,00207887227235939
4763;04/07/2016 7:23;0,00205311671146225
4764;04/07/2016 7:24;0,00184923557632487
4765;04/07/2016 7:25;0,00187865582140013
4766;04/07/2016 7:26;0,00183242905851752
4767;04/07/2016 7:27;0,00190429937041187
4768;04/07/2016 7:28;0,00176273775722033
4769;04/07/2016 7:29;0,00195023433236709
4770;04/07/2016 7:30;0,0018378077676234
4771;04/07/2016 7:31;0,00185954899150145
4772;04/07/2016 7:32;0,00192295304350424
4773;04/07/2016 7:33;0,00196854259760558
4774;04/07/2016 7:34;0,00196248156797371
4775;04/07/2016 7:35;0,00201960760188763
4776;04/07/2016 7:36;0,00168625345395275
4777;04/07/2016 7:37;0,00195892007358763
4778;04/07/2016 7:38;0,00204722141123983
4779;04/07/2016 7:39;0,00188987214829917
4780;04/07/2016 7:40;0,00190181687288685
4781;04/07/2016 7:41;0,00201705296075587
4782;04/07/2016 7:42;0,00186440415296829
4783;04/07/2016 7:43;0,00176034008090107
4784;04/07/2016 7:44;0,00288045633112913
4785;04/07/2016 7:45;0,00302516436048176
4786;04/07/2016 7:46;0,00307359176191398
4787;04/07/2016 7:47;0,00319195601204209
4788;04/07/2016 7:48;0,00303677636937381
4789;04/07/2016 7:49;0,00286680456113042
4790;04/07/2016 7:50;0,00306205340740841
4791;04/07/2016 7:51;0,0029803450008044
4792;04/07/2016 7:52;0,00294008699615416
4793;04/07/2016 7:53;0,00295292059224821
4794;04/07/2016 7:54;0,00301751153268921
4795;04/07/2016 7:55;0,00300242592490949
4796;04/07/2016 7:56;0,00193898303791587
4797;04/07/2016 7:57;0,00184511502654631
4798;04/07/2016 7:58;0,00192496108291369
4799;04/07/2016 7:59;0,00186715503801767
4800;04/07/2016 8:00;0,00190299969528286
4801;04/07/2016 8:01;0,00187356880246252
4802;04/07/2016 8:02;0,00187339851622485
4803;04/07/2016 8:03;0,00180535169386418
4804;04/07/2016 8:04;0,00195383749704939
4805;04/07/2016 8:05;0,00193040943652197
4806;04/07/2016 8:06;0,0019108823271426
4807;04/07/2016 8:07;0,00181298959606765
4808;04/07/2016 8:08;0,0018593023748141
4809;04/07/2016 8:09;0,00181275065193881
4810;04/07/2016 8:10;0,0019795900682056
4811;04/07/2016 8:11;0,00171633204131664
4812;04/07/2016 8:12;0,00187661753867685
4813;04/07/2016 8:13;0,002060869840869
4814;04/07/2016 8:14;0,00183710391112849
4815;04/07/2016 8:15;0,00189962505459942
4816;04/07/2016 8:16;0,00185911327135411
4817;04/07/2016 8:17;0,00180287717526566
4818;04/07/2016 8:18;0,00184182731757753
4819;04/07/2016 8:19;0,00187192247811061
4820;04/07/2016 8:20;0,00186502506416558
4821;04/07/2016 8:21;0,00194219348850529
4822;04/07/2016 8:22;0,00176660067796955
4823;04/07/2016 8:23;0,00181905243747316
4824;04/07/2016 8:24;0,00200129760038372
4825;04/07/2016 8:25;0,00193456237257682
4826;04/07/2016 8:26;0,00202074493316062
4827;04/07/2016 8:27;0,00184156809000346
4828;04/07/2016 8:28;0,00187423394625403
4829;04/07/2016 8:29;0,00195985314649263
4830;04/07/2016 8:30;0,00310675815351637
4831;04/07/2016 8:31;0,00314012424006895
4832;04/07/2016 8:32;0,0031603359106324
4833;04/07/2016 8:33;0,00299091013360454
4834;04/07/2016 8:34;0,00309302305117718
4835;04/07/2016 8:35;0,00306249669213391
4836;04/07/2016 8:36;0,00306740935810546
4837;04/07/2016 8:37;0,00297057530399253
4838;04/07/2016 8:38;0,00310542101982068
4839;04/07/2016 8:39;0,00309178961272164
4840;04/07/2016 8:40;0,00291925518654833
4841;04/07/2016 8:41;0,0022889568992406
4842;04/07/2016 8:42;0,00206642010940278
4843;04/07/2016 8:43;0,00222273604310249
4844;04/07/2016 8:44;0,00192479185820204
4845;04/07/2016 8:45;0,00206049239648341
4846;04/07/2016 8:46;0,0019232622384762
4847;04/07/2016 8:47;0,00181952356498498
4848;04/07/2016 8:48;0,00212241685471616
4849;04/07/2016 8:49;0,00195847472135618
4850;04/07/2016 8:50;0,00192902109509366
4851;04/07/2016 8:51;0,00191030626660322
4852;04/07/2016 8:52;0,00178068362346063
4853;04/07/2016 8:53;0,00183151325595101
4854;04/07/2016 8:54;0,00178837396369197
4855;04/07/2016 8:55;0,00201288435125806
4856;04/07/2016 8:56;0,00185410640301486
4857;04/07/2016 8:57;0,00194678290943506
4858;04/07/2016 8:58;0,0020730166965528
4859;04/07/2016 8:59;0,00196214006021004
4860;04/07/2016 9:00;0,00187236000373821
4861;04/07/2016 9:01;0,00192442652436314
4862;04/07/2016 9:02;0,00201224422085364
4863;04/07/2016 9:03;0,00194764679703562
4864;04/07/2016 9:04;0,0019337239196887
4865;04/07/2016 9:05;0,00178529222392474
4866;04/07/2016 9:06;0,00196520347077648
4867;04/07/2016 9:07;0,00189654882926776
4868;04/07/2016 9:08;0,00191971094119623
4869;04/07/2016 9:09;0,00208577151401245
4870;04/07/2016 9:10;0,00184777498019235
4871;04/07/2016 9:11;0,00189351215610016
4872;04/07/2016 9:12;0,00175807294624382
4873;04/07/2016 9:13;0,00201612016238287
4874;04/07/2016 9:14;0,00180503015438272
4875;04/07/2016 9:15;0,00302913683416423
4876;04/07/2016 9:16;0,0032073740506869
4877;04/07/2016 9:17;0,00315515879238317
4878;04/07/2016 9:18;0,00305615162660485
4879;04/07/2016 9:19;0,00299195032447571
4880;04/07/2016 9:20;0,00299564001388418
4881;04/07/2016 9:21;0,00287589889790619
4882;04/07/2016 9:22;0,0030151800455194
4883;04/07/2016 9:23;0,00318167141598641
4884;04/07/2016 9:24;0,00313252013363503
4885;04/07/2016 9:25;0,00301474830873091
4886;04/07/2016 9:26;0,00299014063871608
4887;04/07/2016 9:27;0,00187449171763568
4888;04/07/2016 9:28;0,00184293364810638
4889;04/07/2016 9:29;0,00184108502954244
4890;04/07/2016 9:30;0,0019021151107944
4891;04/07/2016 9:31;0,00180084221855778
4892;04/07/2016 9:32;0,00195307907969969
4893;04/07/2016 9:33;0,0020843599099681
4894;04/07/2016 9:34;0,00178755609732914
4895;04/07/2016 9:35;0,00190780620039193
4896;04/07/2016 9:36;0,00191069544108538
4897;04/07/2016 9:37;0,00186199953777506
4898;04/07/2016 9:38;0,00191617500711648
4899;04/07/2016 9:39;0,00210047905126475
4900;04/07/2016 9:40;0,00199417009538356
4901;04/07/2016 9:41;0,00199249554474284
4902;04/07/2016 9:42;0,00196268676675203
4903;04/07/2016 9:43;0,00194958274704583
4904;04/07/2016 9:44;0,00200302213210435
4905;04/07/2016 9:45;0,00176894962621197
4906;04/07/2016 9:46;0,00196855990574383
4907;04/07/2016 9:47;0,00182237381610989
4908;04/07/2016 9:48;0,00188415729770887
4909;04/07/2016 9:49;0,00186652286953409
4910;04/07/2016 9:50;0,00203196294292393
4911;04/07/2016 9:51;0,00197440017906359
4912;04/07/2016 9:52;0,00209376589361397
4913;04/07/2016 9:53;0,00201685299795053
4914;04/07/2016 9:54;0,00189015356618107
4915;04/07/2016 9:55;0,00418991642985505
4916;04/07/2016 9:56;0,00394871527949923
4917;04/07/2016 9:57;0,00401437230628665
4918;04/07/2016 9:58;0,00400469146684917
4919;04/07/2016 9:59;0,00425520619518194
4920;04/07/2016 10:00;0,00570825197378358
4921;04/07/2016 10:01;0,00501219101670394
4922;04/07/2016 10:02;0,00444960088327822
4923;04/07/2016 10:03;0,00511146141744807
4924;04/07/2016 10:04;0,0046389866663176
4925;04/07/2016 10:05;0,00533959876893294
4926;04/07/2016 10:06;0,00481674065547051
4927;04/07/2016 10:07;0,00491811249714203
4928;04/07/2016 10:08;0,00504370462127914
4929;04/07/2016 10:09;0,00486348159004477
4930;04/07/2016 10:10;0,00475523618311969
4931;04/07/2016 10:11;0,00504953206892783
4932;04/07/2016 10:12;0,0054277617487665
4933;04/07/2016 10:13;0,00527768161154955
4934;04/07/2016 10:14;0,00500136593770245
4935;04/07/2016 10:15;0,00497459612867036
4936;04/07/2016 10:16;0,00418354022119446
4937;04/07/2016 10:17;0,00424895702130928
4938;04/07/2016 10:18;0,00373022722778721
4939;04/07/2016 10:19;0,00404146653566912
4940;04/07/2016 10:20;0,00383513378430246
4941;04/07/2016 10:21;0,00402281736076361
4942;04/07/2016 10:22;0,00378186916860546
4943;04/07/2016 10:23;0,0041056156881761
4944;04/07/2016 10:24;0,00413632180237672
4945;04/07/2016 10:25;0,00394736222196032
4946;04/07/2016 10:26;0,00399270549037897
4947;04/07/2016 10:27;0,00401011599290266
4948;04/07/2016 10:28;0,00383589948005779
4949;04/07/2016 10:29;0,00428227231862492
4950;04/07/2016 10:30;0,00401331749472027
4951;04/07/2016 10:31;0,00424406526361921
4952;04/07/2016 10:32;0,00403346389391469
4953;04/07/2016 10:33;0,00430596888358161
4954;04/07/2016 10:34;0,00432410447522236
4955;04/07/2016 10:35;0,00399630134353316
4956;04/07/2016 10:36;0,00427621758028188
4957;04/07/2016 10:37;0,00353441552108331
4958;04/07/2016 10:38;0,00417641703592352
4959;04/07/2016 10:39;0,00417785776995124
4960;04/07/2016 10:40;0,00408139684312957
4961;04/07/2016 10:41;0,00456373620334505
4962;04/07/2016 10:42;0,00370035628868549
4963;04/07/2016 10:43;0,0044319195711327
4964;04/07/2016 10:44;0,0039681811279319
4965;04/07/2016 10:45;0,00383242151297677
4966;04/07/2016 10:46;0,00384765156412598
4967;04/07/2016 10:47;0,00388765482999639
4968;04/07/2016 10:48;0,00406545609324367
4969;04/07/2016 10:49;0,00396793303447264
4970;04/07/2016 10:50;0,00387335645669891
4971;04/07/2016 10:51;0,00409829559059026
4972;04/07/2016 10:52;0,00188168810283605
4973;04/07/2016 10:53;0,00197543061499922
4974;04/07/2016 10:54;0,00249650903582224
4975;04/07/2016 10:55;0,00302052112970458
4976;04/07/2016 10:56;0,00295715130936599
4977;04/07/2016 10:57;0,00311507909189937
4978;04/07/2016 10:58;0,00290632531563732
4979;04/07/2016 10:59;0,00283656048823078
4980;04/07/2016 11:00;0,00297108511139717
4981;04/07/2016 11:01;0,00299976745302471
4982;04/07/2016 11:02;0,0029944151848843
4983;04/07/2016 11:03;0,00290133618051111
4984;04/07/2016 11:04;0,00302033945913459
4985;04/07/2016 11:05;0,00300136695361252
4986;04/07/2016 11:06;0,0029796926381264
4987;04/07/2016 11:07;0,00298596467863596
4988;04/07/2016 11:08;0,00241772738759003
4989;04/07/2016 11:09;0,00202138590111095
4990;04/07/2016 11:10;0,0020237089493819
4991;04/07/2016 11:11;0,00196029319581322
4992;04/07/2016 11:12;0,00189206355327944
4993;04/07/2016 11:13;0,00204897462154671
4994;04/07/2016 11:14;0,00181680799955309
4995;04/07/2016 11:15;0,00189907270718563
4996;04/07/2016 11:16;0,00177774273073137
4997;04/07/2016 11:17;0,00180362572834339
4998;04/07/2016 11:18;0,00181387681889662
4999;04/07/2016 11:19;0,0018716765374648
5000;04/07/2016 11:20;0,00190657168298554
5001;04/07/2016 11:21;0,00180150982074519
5002;04/07/2016 11:22;0,00190667086572351
5003;04/07/2016 11:23;0,00216988763284866
5004;04/07/2016 11:24;0,00194366698734566
5005;04/07/2016 11:25;0,00198272492402074
5006;04/07/2016 11:26;0,00202888072410436
5007;04/07/2016 11:27;0,00179533327832612
5008;04/07/2016 11:28;0,00209977442807647
5009;04/07/2016 11:29;0,00210482091432177
5010;04/07/2016 11:30;0,00191615139872684
5011;04/07/2016 11:31;0,00184496802323496
5012;04/07/2016 11:32;0,00198830367447333
5013;04/07/2016 11:33;0,0020505489438007
5014;04/07/2016 11:34;0,00185570708926097
5015;04/07/2016 11:35;0,00206589037980036
5016;04/07/2016 11:36;0,0019812528383573
5017;04/07/2016 11:37;0,00176418042421879
5018;04/07/2016 11:38;0,00189208060191736
5019;04/07/2016 11:39;0,00195672209526562
5020;04/07/2016 11:40;0,00195970461246431
5021;04/07/2016 11:41;0,00177186243993943
5022;04/07/2016 11:42;0,00194518511806392
5023;04/07/2016 11:43;0,0020111553602533
5024;04/07/2016 11:44;0,00191076371862008
5025;04/07/2016 11:45;0,00187329828825201
5026;04/07/2016 11:46;0,00199609351841858
5027;04/07/2016 11:47;0,00325950188198079
5028;04/07/2016 11:48;0,00293938108555302
5029;04/07/2016 11:49;0,00287426838665735
5030;04/07/2016 11:50;0,002847206519624
5031;04/07/2016 11:51;0,00294258539109538
5032;04/07/2016 11:52;0,00313221167481124
5033;04/07/2016 11:53;0,00324705584615735
5034;04/07/2016 11:54;0,00294024909159906
5035;04/07/2016 11:55;0,00297027166533824
5036;04/07/2016 11:56;0,00306146182190257
5037;04/07/2016 11:57;0,00297854331999222
5038;04/07/2016 11:58;0,00290315335454221
5039;04/07/2016 11:59;0,00293309380322377
5040;04/07/2016 12:00;0,00305126742642217
5041;04/07/2016 12:01;0,00296341937709962
5042;04/07/2016 12:02;0,00188855178100169
5043;04/07/2016 12:03;0,00176153066091711
5044;04/07/2016 12:04;0,00205426633956361
5045;04/07/2016 12:05;0,00193599282315895
5046;04/07/2016 12:06;0,00205209963641956
5047;04/07/2016 12:07;0,00202493953204685
5048;04/07/2016 12:08;0,00195667832312278
5049;04/07/2016 12:09;0,00188248429490614
5050;04/07/2016 12:10;0,0019091661468207
5051;04/07/2016 12:11;0,0018819894586075
5052;04/07/2016 12:12;0,00202894102526424
5053;04/07/2016 12:13;0,00193360400894383
5054;04/07/2016 12:14;0,0019331553730314
5055;04/07/2016 12:15;0,00208480217443138
5056;04/07/2016 12:16;0,00181922122633861
5057;04/07/2016 12:17;0,00186582602125189
5058;04/07/2016 12:18;0,00195884643426673
5059;04/07/2016 12:19;0,00195318747088577
5060;04/07/2016 12:20;0,00211185416729785
5061;04/07/2016 12:21;0,00204393726833895
5062;04/07/2016 12:22;0,00191714292694561
5063;04/07/2016 12:23;0,00178980737484924
5064;04/07/2016 12:24;0,00196837784132668
5065;04/07/2016 12:25;0,00190169730806171
5066;04/07/2016 12:26;0,00187457751189149
5067;04/07/2016 12:27;0,00171595371952627
5068;04/07/2016 12:28;0,00167101469346943
5069;04/07/2016 12:29;0,00177070400837212
5070;04/07/2016 12:30;0,00176605862344078
5071;04/07/2016 12:31;0,00190683265768793
5072;04/07/2016 12:32;0,00194268827520684
5073;04/07/2016 12:33;0,00174192062797493
5074;04/07/2016 12:34;0,00194488159514052
5075;04/07/2016 12:35;0,00193938976968412
5076;04/07/2016 12:36;0,00179928199542411
5077;04/07/2016 12:37;0,00171861145942454
5078;04/07/2016 12:38;0,00190548626608997
5079;04/07/2016 12:39;0,00197636712932177
5080;04/07/2016 12:40;0,00261845405386359
5081;04/07/2016 12:41;0,00305688338406295
5082;04/07/2016 12:42;0,00302403536287077
5083;04/07/2016 12:43;0,0031513944251108
5084;04/07/2016 12:44;0,00309990877491362
5085;04/07/2016 12:45;0,00301441343572611
5086;04/07/2016 12:46;0,00306447649258029
5087;04/07/2016 12:47;0,00305329605181973
5088;04/07/2016 12:48;0,0028999789137496
5089;04/07/2016 12:49;0,00282685978594501
5090;04/07/2016 12:50;0,00313866147994811
5091;04/07/2016 12:51;0,00304145136490368
5092;04/07/2016 12:52;0,00297613025129758
5093;04/07/2016 12:53;0,00285743745197801
5094;04/07/2016 12:54;0,00184957080346939
5095;04/07/2016 12:55;0,00189394639806764
5096;04/07/2016 12:56;0,00208799382654501
5097;04/07/2016 12:57;0,0018477695889972
5098;04/07/2016 12:58;0,00183758228442206
5099;04/07/2016 12:59;0,00202454382871513
5100;04/07/2016 13:00;0,00195796736283107
5101;04/07/2016 13:01;0,00190219803445047
5102;04/07/2016 13:02;0,00184826604699871
5103;04/07/2016 13:03;0,00215252161352648
5104;04/07/2016 13:04;0,0020610942726844
5105;04/07/2016 13:05;0,00199082392337908
5106;04/07/2016 13:06;0,00181500209986199
5107;04/07/2016 13:07;0,0018898866506296
5108;04/07/2016 13:08;0,0019554249603302
5109;04/07/2016 13:09;0,00190469278174036
5110;04/07/2016 13:10;0,00189519571635486
5111;04/07/2016 13:11;0,00178703137668632
5112;04/07/2016 13:12;0,00183165039016409
5113;04/07/2016 13:13;0,00179943345580401
5114;04/07/2016 13:14;0,00191709319313995
5115;04/07/2016 13:15;0,0019162251333488
5116;04/07/2016 13:16;0,00191634182367523
5117;04/07/2016 13:17;0,00194365287411852
5118;04/07/2016 13:18;0,00200886906655737
5119;04/07/2016 13:19;0,00182244468056585
5120;04/07/2016 13:20;0,0019051335481577
5121;04/07/2016 13:21;0,00195541760431619
5122;04/07/2016 13:22;0,00179133737033109
5123;04/07/2016 13:23;0,00176566260612246
5124;04/07/2016 13:24;0,00189118644741899
5125;04/07/2016 13:25;0,00190043427909848
5126;04/07/2016 13:26;0,00202995166455934
5127;04/07/2016 13:27;0,00178084090194948
5128;04/07/2016 13:28;0,00191137132991089
5129;04/07/2016 13:29;0,00196524215862629
5130;04/07/2016 13:30;0,00206458382681096
5131;04/07/2016 13:31;0,00170543264611542
5132;04/07/2016 13:32;0,00289767501755828
5133;04/07/2016 13:33;0,00311538803075166
5134;04/07/2016 13:34;0,00300071075842799
5135;04/07/2016 13:35;0,00298782423651904
5136;04/07/2016 13:36;0,00310553463413015
5137;04/07/2016 13:37;0,00297375269750587
5138;04/07/2016 13:38;0,00291539947714826
5139;04/07/2016 13:39;0,00305279069551219
5140;04/07/2016 13:40;0,00291655903910317
5141;04/07/2016 13:41;0,00307710407592211
5142;04/07/2016 13:42;0,00303382229444866
5143;04/07/2016 13:43;0,00315400469256286
5144;04/07/2016 13:44;0,00312122149461418
5145;04/07/2016 13:45;0,00293546001889532
5146;04/07/2016 13:46;0,00202047347319329
5147;04/07/2016 13:47;0,00191393764040307
5148;04/07/2016 13:48;0,00177297867001899
5149;04/07/2016 13:49;0,00192905527609169
5150;04/07/2016 13:50;0,00179441469501847
5151;04/07/2016 13:51;0,00188411198651406
5152;04/07/2016 13:52;0,00188509795377482
5153;04/07/2016 13:53;0,0020221649203455
5154;04/07/2016 13:54;0,00182529323984006
5155;04/07/2016 13:55;0,00203842291414685
5156;04/07/2016 13:56;0,00204684171110909
5157;04/07/2016 13:57;0,00191042348448511
5158;04/07/2016 13:58;0,0018412415369924
5159;04/07/2016 13:59;0,00186254146751207
